ELEMENT_GLOBAL_ID	SIMGLOBAL_ID	SIMNOTE
687931	687746	is typically found in dry-mesic sites with a mixed oak canopy, typically with <i>Quercus alba</i> as a significant component.
684621	687746	
686572	683952	
687746	683952	is an unglaciated white oak-red oak type
686441	683952	
689368	683952	is an apparently related type.
686545	683952	is an apparently related type, but with chinquapin oak.
687167	683952	is white oak-dominated.
685557	683952	
687521	683952	is more circumneutral.
685623	683127	may have a similar composition.
683064	688319	
685933	688319	may be similar, but few details are known of its composition and successional status.
689586	688319	
688922	685855	primarily a western Crosstimbers type.
683084	685855	forest equivalent.
685855	689549	this type is more easterly in distribution (ECO38 and ECO44).
683569	687210	is not typically found on sands, but is dry because of other substrate, topographic, or disturbance factors.
683742	687210	
683952	687210	occurs where soils are drier and thick to very thin over bedrock which is often exposed, and on hillsides with clay soils where sand is absent.
685137	687210	
685445	687210	
685156	687210	also contains <i>Quercus ellipsoidalis</i> or <i>Quercus macrocarpa</i> and is of shorter stature and more open canopy.
689444	683694	a northern oak forest has a more-or-less closed canopy (canopy &gt;80%). It is found on nutrient-poor, drought-prone soils that preclude establishment of more nutrient-demanding trees such as <i>Acer saccharum</i>. Northern oak forests occur on sites protected from intense fires; otherwise they would be converted to oak woodland or <i>Corylus americana</i> shrubland. Even though the canopy is generally closed, the canopy architecture of oaks allows enough sunlight to penetrate to the oak forest understory such that oak forests and oak woodlands share many understory species in common. Oak forests are dominated by shrubs that are taller, since the shrubs are not consumed by intense fires. These taller shrubs produce enough shade to reduce the herbaceous component of oak forests in comparison to oak woodlands. Some understory species common in oak woodlands appear unable to compete with the shade of shrubs and saplings in oak forests.
687965	683694	This type is dominated by <i>Quercus ellipsoidalis</i>. In Wisconsin, these two species hybridize and traditionally <i>Quercus velutina</i> is treated as occurring south of the tension zone and <i>Quercus ellipsoidalis</i> north of it.
687210	687965	is found on deeper sands and is more mono-dominant.
683569	687965	is more dry and scrubby.
685156	687965	is drier and more infertile, and lacks <i>Viburnum acerifolium, Hamamelis virginiana</i> and other shrubs.
683694	687965	is dominated by <i>Quercus velutina</i>. In Wisconsin, these two species hybridize and traditionally <i>Quercus velutina</i> is treated as occurring south of the tension zone and <i>Quercus ellipsoidalis</i> north of it. However, this type has also been reported in Iowa, Illinois and Indiana.
689444	687965	a northern oak forest has a more-or-less closed canopy (canopy &gt;80%). It is found on nutrient-poor, drought-prone soils that preclude establishment of more nutrient-demanding trees such as <i>Acer saccharum</i>. Northern oak forests occur on sites protected from intense fires; otherwise they would be converted to oak woodland or <i>Corylus americana</i> shrubland. Even though the canopy is generally closed, the canopy architecture of oaks allows enough sunlight to penetrate to the oak forest understory such that oak forests and oak woodlands share many understory species in common. Oak forests are dominated by shrubs that are taller, since the shrubs are not consumed by intense fires. These taller shrubs produce enough shade to reduce the herbaceous component of oak forests in comparison to oak woodlands. Some understory species common in oak woodlands appear unable to compete with the shade of shrubs and saplings in oak forests.
687870	689778	Diagnostic features that separate the two types have not been well established, beyond the physiognomic differences between a woodland and a forest. The woodland type frequently occurs as small, scattered stands.
687579	689778	This may be a successional stage of CEGL002137.
683812	685117	
689876	688113	may resemble stands which are overgrazed (Girard et al. 1989).
685143	684535	with a more-or-less closed canopy.
686021	684535	
685343	684535	
686221	685111	is similar but is thought to occur on larger rivers with deeper and better developed alluvium.
689008	685111	
685753	683094	This type may represent a later successional stage, or it occurs on smaller rivers.
686021	683094	
686641	689287	is a related wetter floodplain type also described from Oklahoma.
689287	686641	a related type also described from Oklahoma.
683930	686084	
686084	683930	
683930	689141	
684420	684974	Similar in the presence of <i>Populus balsamifera</i> in temporarily flooded setting, although CEGL002097 is not necessarily riparian. Different in its eastern geographic distribution and its lack or low abundance of <i>Populus tremuloides</i>, also the <i>Matteuccia</i> herb dominance.
688520	688242	
683670	688242	a related type of the Mississippi River Alluvial Plain and related interior ecoregions.
688749	688242	a more widespread type of wider application.
687248	689285	
685467	689285	is a sand flatwoods.
686087	686638	is perhaps similar.
685677	686638	possibly overlaps geographically.
685847	686638	overlaps geographically.
685673	689773	apparently similar (but smaller rivers), also placed in temporarily flooded.
689121	689773	of more general concept and distribution.
688809	689773	is a <i>Salix nigra</i>-dominated community.
683127	683995	This type is dominated by <i>Fraxinus nigra</i> and is more northern in distribution.
685623	683995	may have a similar composition.
689008	684976	
684181	684976	
686587	684561	is similar in that stands of both share shrub layers dominated by <i>Rhus trilobata</i> and herbaceous layers dominated or codominated by <i>Pseudoroegneria spicata</i> and containing a number other graminoids and forbs. Following Mueggler and Stewart (1980), the diagnostic difference between the two associations is the contribution by <i>Festuca idahoensis</i> of at least 5% canopy cover to stands of CEGL001505. Stands containing less than 5% canopy cover of <i>Festuca idahoensis</i> belong to CEGL001120. This treatment differs from that of Hansen and Hoffman (1988), who take the presence of any amount of <i>Festuca idahoensis</i> as indicating vegetation of the <i>Rhus trilobata / Festuca idahoensis</i> habitat type.
689936	684561	
684486	684561	
685161	688946	
687510	685233	
683747	683758	is an Ozark chert glade.
684613	684874	bedrock bluff prairie.
683073	684874	in Illinois, Wisconsin, and Missouri.
689101	684874	(bedrock bluff prairie).
687035	685105	
687502	686706	
689505	687567	
684935	687567	
686295	687567	
689631	689359	Ozark Limestone Glade of the Springfield Plateau.
683073	689359	in Missouri.
684689	689127	
688796	689127	
686049	683206	a similar type in the same region, but only moderately saline.
686101	688756	a more northern coarse-sedge type.
684360	688756	northern wet meadow (MI state type). Could be confused with this type.
683438	688756	
690099	688756	
688796	687693	
683779	687693	
684360	687693	southern wet meadow (MI state type). Could be confused with this type.
686204	687693	This is a sedge meadow type, less saturated, and with fewer fen indicators, but dominants are similar.
686101	687693	a narrow-leaved sedge type.
683843	687313	
685182	684587	
688617	686351	This is a graminoid poor fen type, with more minerotrophic indicators.
688770	687546	
686204	687546	This is a more northern tallgrass prairie region fen.
686786	684895	
683208	683927	
687723	683927	
684166	684694	is a more mesic phase.
683357	688290	is similar but is found on unglaciated landscapes in the Northern Great Plains.
683208	688290	
688997	688290	
683497	687190	
689625	687190	
684907	689931	
689625	689931	
685868	689931	
684000	689931	occurs on Alfisols of the Fayette Prairie and Coastal Prairie.
686291	684155	
685570	684155	
684888	685496	
684248	685966	Dry-mesic Prairie may be on soils similar to this community, but lacks a canopy because it is so prone to fire that even <i>Quercus macrocarpa</i> seedlings are precluded from reaching a fire-resistant size. Species shared with openings but more common in prairie tend to be those that are less shade-tolerant or more drought-tolerant.
685966	686388	
685173	686388	
688914	686388	
689422	689420	
685508	683280	occurs on wetter sites.
687313	683843	
684813	687224	
684689	687224	
683450	687407	
688782	684937	
688782	688803	differences need to be clarified.
683631	688803	This is the deep marsh equivalent of this type.
683733	688803	
689818	688803	
689941	686570	
687047	689818	midwestern states.
688803	689818	
684520	684895	On degraded sites, or on intermediate habitats, this type can be confused with CEGL002037.
683374	686049	currently described only from the Great Plains.
689587	686049	
686422	686049	
690074	686049	
683739	686422	
688824	686422	
687703	686422	occurs in the northwestern Great Plains.
689338	686422	occurs in the northwestern Great Plains.
686049	686422	This type is found only in western North Dakota.
683374	690074	currently described only from the Great Plains.
686865	687316	co-occurring glade.
686149	688577	
686230	688577	
685238	685883	
688929	685883	
685883	688929	
685238	684593	
689758	684593	
684346	684593	
684091	687950	
684345	685775	
685146	685775	
683770	685775	
684593	686634	
688431	686634	
684345	686634	
685775	686634	
690049	686634	
687090	686373	
687950	689795	
687645	689795	
683202	686455	has similarities to the Sioux quartzite subtype, but is sparsely vegetated, with cacti and annuals comprising the most prominent parts of the vegetation.
